#mpirun -np 2 -genv I_MPI_PIN_PROCESSOR_LIST=0,2 -genv I_MPI_FABRICS ofi -genv I_MPI_OFI_PROVIDER tcp ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.54,1.86
2,1000,0.53,3.80
4,1000,0.54,7.44
8,1000,0.54,14.81
16,1000,0.54,29.53
32,1000,0.55,58.14
64,1000,0.55,116.62
128,1000,0.56,228.10
256,1000,0.57,452.61
512,1000,0.70,733.57
1024,1000,0.79,1302.01
2048,1000,0.93,2207.80
4096,1000,1.18,3474.77
8192,1000,1.55,5275.21
16384,1000,2.35,6959.80
32768,1000,3.50,9354.33
65536,640,5.76,11374.98
131072,320,8.62,15211.90
262144,160,14.80,17714.95
524288,80,41.73,12562.38
1048576,40,80.97,12950.50
2097152,20,153.72,13642.51
4194304,10,389.76,10761.24
8388608,5,1100.65,7621.47
16777216,2,2565.71,6539.02
33554432,1,5914.98,5672.79
67108864,1,11779.99,5696.85
134217728,1,23752.38,5650.71
268435456,1,49097.01,5467.45
