#mpirun -np 2 --map-by node --mca pml ob1 --mca btl self,tcp ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,15.59,0.00
1,1000,15.70,0.06
2,1000,15.62,0.13
4,1000,15.64,0.26
8,1000,15.65,0.51
16,1000,15.70,1.02
32,1000,15.67,2.04
64,1000,15.76,4.06
128,1000,16.22,7.89
256,1000,16.25,15.75
512,1000,16.49,31.05
1024,1000,16.90,60.59
2048,1000,38.45,53.26
4096,1000,38.85,105.43
8192,1000,39.85,205.55
16384,1000,41.62,393.63
32768,1000,48.51,675.49
65536,640,80.66,812.50
131072,320,137.62,952.44
262144,160,204.03,1284.85
524288,80,317.70,1650.25
1048576,40,522.62,2006.37
2097152,20,937.04,2238.06
4194304,10,1945.04,2156.41
8388608,5,3991.12,2101.82
16777216,2,8053.31,2083.27
33554432,1,16005.04,2096.49
67108864,1,31975.27,2098.77
134217728,1,62846.95,2135.63
268435456,1,123970.91,2165.31
