#mpirun -np 2 --map-by socket --mca pml ob1 --mca btl self, ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.80,0.00
1,1000,8.90,0.11
2,1000,8.89,0.23
4,1000,8.95,0.45
8,1000,8.93,0.90
16,1000,8.90,1.80
32,1000,8.95,3.58
64,1000,8.90,7.19
128,1000,9.22,13.89
256,1000,9.28,27.60
512,1000,9.32,54.91
1024,1000,10.46,97.86
2048,1000,9.86,207.68
4096,1000,12.21,335.52
8192,1000,12.69,645.39
16384,1000,17.16,954.72
32768,1000,27.22,1203.64
65536,640,64.36,1018.20
131072,320,91.23,1436.65
262144,160,137.94,1900.38
524288,80,211.05,2484.14
1048576,40,363.82,2882.11
2097152,20,685.16,3060.82
4194304,10,1361.02,3081.73
8388608,5,2677.33,3133.19
16777216,2,5502.92,3048.79
33554432,1,10910.33,3075.47
67108864,1,21654.27,3099.11
134217728,1,43241.24,3103.93
268435456,1,85838.17,3127.23
