#mpirun -np 2 --map-by core --mca pml ob1 --mca btl self, ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.28,0.00
1,1000,0.28,3.56
2,1000,0.28,7.06
4,1000,0.28,14.13
8,1000,0.28,28.33
16,1000,0.29,55.09
32,1000,0.29,110.20
64,1000,0.33,196.36
128,1000,0.38,340.00
256,1000,0.45,567.59
512,1000,0.59,866.29
1024,1000,0.68,1499.86
2048,1000,0.81,2514.24
4096,1000,1.73,2368.57
8192,1000,1.96,4169.87
16384,1000,2.52,6510.39
32768,1000,3.54,9251.16
65536,640,5.49,11930.91
131072,320,9.50,13795.84
262144,160,16.89,15518.03
524288,80,36.47,14375.90
1048576,40,98.25,10673.00
2097152,20,228.26,9187.48
4194304,10,543.30,7720.03
8388608,5,1662.87,5044.64
16777216,2,3855.81,4351.15
33554432,1,8156.76,4113.70
67108864,1,16096.84,4169.07
134217728,1,31849.23,4214.16
268435456,1,63077.95,4255.61
