#mpirun -np 2 -genv I_MPI_PIN_PROCESSOR_LIST=0,1 -genv I_MPI_FABRICS ofi -genv I_MPI_OFI_PROVIDER tcp ~/mpi-benchmarks/src_c/IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.66,0.00
1,1000,0.67,1.50
2,1000,0.67,2.98
4,1000,0.67,5.98
8,1000,0.71,11.32
16,1000,0.71,22.66
32,1000,0.68,46.80
64,1000,0.69,92.51
128,1000,0.74,172.32
256,1000,0.72,356.15
512,1000,1.17,436.70
1024,1000,1.25,818.97
2048,1000,1.36,1503.76
4096,1000,1.81,2258.32
8192,1000,2.34,3494.69
16384,1000,3.49,4693.45
32768,1000,5.44,6019.20
65536,640,9.54,6867.67
131072,320,15.50,8458.42
262144,160,29.05,9025.30
524288,80,67.31,7788.70
1048576,40,133.04,7881.57
2097152,20,260.05,8064.28
4194304,10,512.38,8186.00
8388608,5,1079.29,7772.34
16777216,2,2359.37,7110.88
33554432,1,7986.08,4201.62
67108864,1,15829.66,4239.44
134217728,1,31771.67,4224.45
268435456,1,62706.02,4280.86
