mpirun -np 2 --map by core ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.15
2,1000,0.19,10.27
4,1000,0.20,19.80
8,1000,0.18,43.43
16,1000,0.19,86.15
32,1000,0.22,144.27
64,1000,0.22,287.65
128,1000,0.30,429.63
256,1000,0.32,807.29
512,1000,0.40,1272.84
1024,1000,0.49,2070.93
2048,1000,0.75,2747.12
4096,1000,1.12,3666.81
8192,1000,1.85,4423.10
16384,1000,3.12,5245.64
32768,1000,4.97,6588.10
65536,640,8.49,7715.70
131072,320,14.93,8779.20
262144,160,14.05,18662.34
524288,80,25.13,20862.76
1048576,40,53.12,19740.39
2097152,20,143.47,14617.08
4194304,10,300.98,13935.49
8388608,5,839.48,9992.67
16777216,2,2260.07,7423.32
33554432,1,5194.26,6459.90
67108864,1,10353.40,6481.82
134217728,1,20805.78,6450.98
268435456,1,41515.52,6465.91
