#mpirun -np 2 -genv I_MPI_PIN_PROCESSOR_LIST=0,2 -genv I_MPI_FABRICS ofi -genv I_MPI_OFI_PROVIDER tcp ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.47,0.00
1,1000,0.49,2.04
2,1000,0.44,4.54
4,1000,0.48,8.40
8,1000,0.44,18.26
16,1000,0.45,35.18
32,1000,0.49,65.18
64,1000,0.50,127.49
128,1000,0.50,254.14
256,1000,0.48,530.00
512,1000,0.74,694.12
1024,1000,0.83,1226.85
2048,1000,0.95,2147.90
4096,1000,1.14,3601.41
8192,1000,1.60,5110.49
16384,1000,2.44,6707.65
32768,1000,3.58,9148.29
65536,640,6.00,10924.61
131072,320,8.86,14795.86
262144,160,15.40,17018.19
524288,80,41.87,12520.54
1048576,40,84.02,12479.84
2097152,20,163.14,12855.28
4194304,10,410.08,10227.95
8388608,5,1050.00,7989.15
16777216,2,2159.26,7769.90
33554432,1,6045.68,5550.15
67108864,1,12406.57,5409.14
134217728,1,25707.56,5220.94
268435456,1,52529.54,5110.18
