#mpirun -np 2 -genv I_MPI_PIN_PROCESSOR_LIST=0,2 -genv I_MPI_FABRICS ofi -genv I_MPI_OFI_PROVIDER tcp ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.50,0.00
1,1000,0.52,1.91
2,1000,0.50,3.97
4,1000,0.49,8.09
8,1000,0.50,15.94
16,1000,0.49,32.43
32,1000,0.49,65.74
64,1000,0.46,139.95
128,1000,0.47,270.24
256,1000,0.47,545.58
512,1000,0.75,679.38
1024,1000,0.83,1230.28
2048,1000,0.96,2132.37
4096,1000,1.17,3486.92
8192,1000,1.61,5092.26
16384,1000,2.39,6855.26
32768,1000,3.53,9274.93
65536,640,5.98,10968.27
131072,320,8.81,14881.42
262144,160,15.35,17082.75
524288,80,42.73,12269.56
1048576,40,84.54,12402.84
2097152,20,163.58,12819.99
4194304,10,401.27,10452.65
8388608,5,1039.57,8069.28
16777216,2,2151.12,7799.30
33554432,1,6085.07,5514.22
67108864,1,12549.76,5347.42
134217728,1,25875.24,5187.11
268435456,1,52821.29,5081.96
