mpirun -np 2 --map by socket ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.51
2,1000,0.40,5.01
4,1000,0.40,10.03
8,1000,0.40,20.21
16,1000,0.40,39.82
32,1000,0.56,57.13
64,1000,0.56,114.48
128,1000,0.90,142.24
256,1000,0.93,274.61
512,1000,1.14,449.70
1024,1000,1.33,770.31
2048,1000,2.09,980.10
4096,1000,2.97,1378.33
8192,1000,4.93,1660.30
16384,1000,7.81,2098.78
32768,1000,14.43,2270.59
65536,640,27.00,2427.35
131072,320,50.04,2619.17
262144,160,15.97,16411.32
524288,80,27.75,18894.49
1048576,40,58.02,18072.76
2097152,20,145.68,14395.35
4194304,10,286.39,14645.57
8388608,5,602.22,13929.46
16777216,2,1867.40,8984.24
33554432,1,5489.12,6112.90
67108864,1,11725.85,5723.16
134217728,1,23469.79,5718.74
268435456,1,47671.63,5630.93
