#mpirun -np 2 --map-by socket --mca pml ob1 --mca btl self, ./IMB-MPI1 PingPong -msglog 28
lambda, bandwith computed by fitting data
#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.55,0.00
1,1000,0.65,1.53
2,1000,0.64,3.10
4,1000,0.65,6.15
8,1000,0.64,12.41
16,1000,0.69,23.09
32,1000,0.74,42.97
64,1000,0.87,73.21
128,1000,1.09,117.63
256,1000,1.20,213.76
512,1000,1.20,427.79
1024,1000,1.42,721.66
2048,1000,1.68,1222.15
4096,1000,2.89,1418.48
8192,1000,3.29,2491.22
16384,1000,3.61,4541.87
32768,1000,5.24,6254.05
65536,640,6.45,10161.47
131072,320,11.62,11280.77
262144,160,19.76,13265.58
524288,80,39.74,13191.48
1048576,40,91.87,11413.69
2097152,20,223.32,9390.71
4194304,10,407.71,10287.58
8388608,5,883.12,9498.88
16777216,2,3244.40,5171.13
33554432,1,8483.88,3955.08
67108864,1,17069.24,3931.57
134217728,1,34105.40,3935.38
268435456,1,68088.65,3942.44
